,101391.json,102667.json,103942.json,104788.json,107333.json,109482.json,110975.json,117959.json,122295.json,123023.json,123309.json,125085.json,127170.json,131870.json,145097.json,153102.json,157344.json,158382.json,161063.json,161695.json,161718.json,164710.json,165723.json,168420.json,186006.json,194712.json,194717.json,200080.json,204029.json,204705.json,211789.json,216107.json,2164.json,217398.json,252096.json,253369.json,264858.json,265222.json,265454.json,265528.json,284473.json,29582.json,296871.json,35671.json,35939.json,383367.json,385323.json,4170.json,51508.json,51586.json,51968.json,54862.json,55246.json,5945.json,61640.json,61646.json,63441.json,64135.json,64847.json,66545.json,66568.json,67625.json,6874.json,69568.json,78078.json,78383.json,79591.json,84725.json,87441.json,934.json,95794.json,97680.json,98206.json,98299.json,98373.json,Arrosage.pdf,Croissance et Développement.pdf,Cycle de Vie.pdf,L'Humidité Ambiante.pdf,La Température et le Climat.pdf,Le Drainage et l'Aération du Sol.pdf,Le Rempotage et le Surfaçage des Plantes.pdf,Luminosité .pdf,Maladies Fongiques.pdf,Nutrition Végétale et les Engrais.pdf,Origine Géographique et Biomes.pdf,Parasites Courants.pdf,Plantation.pdf,Propagation et Reproduction Végétale.pdf,Stress Hydrique _ Thermique _ Lumineux.pdf,Taille et Élagage Végétal.pdf,Technologies Horticoles Modernes.pdf,Toxicité Végétale.pdf,Types de Sol.pdf,pH du Sol .pdf
soleil,0.07532607447004369,0.07532607447004369,0.07532607447004369,0.07532607447004369,0.0,0.12753813061160296,0.12753813061160296,0.15808022553996287,0.17975018675316223,0.12753813061160296,0.07532607447004369,0.07532607447004369,0.12753813061160296,0.12753813061160296,0.12753813061160296,0.15808022553996287,0.07532607447004369,0.12753813061160296,0.07532607447004369,0.12753813061160296,0.07532607447004369,0.0,0.12753813061160296,0.12753813061160296,0.07532607447004369,0.12753813061160296,0.07532607447004369,0.07532607447004369,0.12753813061160296,0.15808022553996287,0.12753813061160296,0.12753813061160296,0.12753813061160296,0.07532607447004369,0.15808022553996287,0.07532607447004369,0.07532607447004369,0.0,0.12753813061160296,0.07532607447004369,0.07532607447004369,0.07532607447004369,0.07532607447004369,0.12753813061160296,0.07532607447004369,0.07532607447004369,0.07532607447004369,0.12753813061160296,0.07532607447004369,0.12753813061160296,0.12753813061160296,0.12753813061160296,0.17975018675316223,0.07532607447004369,0.12753813061160296,0.12753813061160296,0.12753813061160296,0.12753813061160296,0.15808022553996287,0.15808022553996287,0.15808022553996287,0.07532607447004369,0.12753813061160296,0.07532607447004369,0.12753813061160296,0.12753813061160296,0.12753813061160296,0.12753813061160296,0.07532607447004369,0.07532607447004369,0.12753813061160296,0.12753813061160296,0.15808022553996287,0.07532607447004369,0.15808022553996287,0.07532607447004369,0.0,0.0,0.0,0.12753813061160296,0.0,0.07532607447004369,0.24877077065852568,0.0,0.0,0.0,0.0,0.0,0.15808022553996287,0.07532607447004369,0.0,0.0,0.0,0.0,0.0
riche,0.0,0.20403789569267644,0.20403789569267644,0.0,0.20403789569267644,0.38529135701058603,0.0,0.25289971254183746,0.0,0.12050806807308889,0.25289971254183746,0.12050806807308889,0.0,0.25289971254183746,0.12050806807308889,0.0,0.20403789569267644,0.0,0.12050806807308889,0.20403789569267644,0.20403789569267644,0.25289971254183746,0.25289971254183746,0.12050806807308889,0.20403789569267644,0.20403789569267644,0.20403789569267644,0.25289971254183746,0.25289971254183746,0.20403789569267644,0.20403789569267644,0.25289971254183746,0.0,0.0,0.20403789569267644,0.12050806807308889,0.0,0.287567723312264,0.12050806807308889,0.25289971254183746,0.287567723312264,0.0,0.0,0.12050806807308889,0.12050806807308889,0.12050806807308889,0.12050806807308889,0.12050806807308889,0.12050806807308889,0.12050806807308889,0.12050806807308889,0.0,0.12050806807308889,0.12050806807308889,0.20403789569267644,0.20403789569267644,0.0,0.0,0.3144583215841076,0.0,0.20403789569267644,0.20403789569267644,0.20403789569267644,0.12050806807308889,0.20403789569267644,0.0,0.0,0.287567723312264,0.12050806807308889,0.12050806807308889,0.0,0.12050806807308889,0.20403789569267644,0.25289971254183746,0.0,0.12050806807308889,0.12050806807308889,0.0,0.0,0.0,0.12050806807308889,0.12050806807308889,0.12050806807308889,0.0,0.287567723312264,0.12050806807308889,0.0,0.0,0.0,0.0,0.0,0.0,0.12050806807308889,0.20403789569267644,0.25289971254183746
bien,0.07259385263162221,0.11187990828060344,0.07259385263162221,0.042875098789471155,0.10231260647377327,0.08997820919744337,0.10231260647377327,0.08997820919744337,0.10231260647377327,0.08997820919744337,0.12630618866565227,0.07259385263162221,0.10231260647377327,0.08997820919744337,0.11187990828060344,0.10231260647377327,0.07259385263162221,0.08997820919744337,0.042875098789471155,0.08997820919744337,0.08997820919744337,0.07259385263162221,0.07259385263162221,0.10231260647377327,0.08997820919744337,0.07259385263162221,0.07259385263162221,0.07259385263162221,0.07259385263162221,0.08997820919744337,0.10231260647377327,0.08997820919744337,0.07259385263162221,0.07259385263162221,0.08997820919744337,0.11187990828060344,0.10231260647377327,0.08997820919744337,0.10231260647377327,0.08997820919744337,0.08997820919744337,0.042875098789471155,0.08997820919744337,0.08997820919744337,0.07259385263162221,0.07259385263162221,0.08997820919744337,0.10231260647377327,0.08997820919744337,0.07259385263162221,0.11187990828060344,0.07259385263162221,0.11187990828060344,0.07259385263162221,0.10231260647377327,0.08997820919744337,0.11969696303959441,0.07259385263162221,0.11969696303959441,0.11187990828060344,0.10231260647377327,0.07259385263162221,0.07259385263162221,0.11187990828060344,0.08997820919744337,0.08997820919744337,0.10231260647377327,0.08997820919744337,0.08997820919744337,0.10231260647377327,0.07259385263162221,0.11187990828060344,0.08997820919744337,0.08997820919744337,0.07259385263162221,0.0,0.0,0.042875098789471155,0.042875098789471155,0.0,0.07259385263162221,0.0,0.07259385263162221,0.0,0.08997820919744337,0.042875098789471155,0.0,0.042875098789471155,0.08997820919744337,0.042875098789471155,0.042875098789471155,0.0,0.042875098789471155,0.0,0.0
drainer,0.08641633260071642,0.08641633260071642,0.08641633260071642,0.05103887812761643,0.08641633260071642,0.05103887812761643,0.08641633260071642,0.10711081683844985,0.08641633260071642,0.08641633260071642,0.08641633260071642,0.05103887812761643,0.08641633260071642,0.08641633260071642,0.08641633260071642,0.08641633260071642,0.08641633260071642,0.10711081683844985,0.05103887812761643,0.08641633260071642,0.08641633260071642,0.08641633260071642,0.08641633260071642,0.08641633260071642,0.08641633260071642,0.08641633260071642,0.08641633260071642,0.08641633260071642,0.08641633260071642,0.08641633260071642,0.08641633260071642,0.10711081683844985,0.08641633260071642,0.08641633260071642,0.10711081683844985,0.08641633260071642,0.08641633260071642,0.08641633260071642,0.10711081683844985,0.08641633260071642,0.08641633260071642,0.05103887812761643,0.05103887812761643,0.10711081683844985,0.05103887812761643,0.05103887812761643,0.05103887812761643,0.08641633260071642,0.08641633260071642,0.08641633260071642,0.10711081683844985,0.05103887812761643,0.12179378707381641,0.08641633260071642,0.05103887812761643,0.08641633260071642,0.10711081683844985,0.08641633260071642,0.10711081683844985,0.10711081683844985,0.10711081683844985,0.05103887812761643,0.08641633260071642,0.10711081683844985,0.08641633260071642,0.08641633260071642,0.10711081683844985,0.08641633260071642,0.05103887812761643,0.08641633260071642,0.08641633260071642,0.08641633260071642,0.08641633260071642,0.08641633260071642,0.08641633260071642,0.0,0.0,0.0,0.0,0.0,0.1424882713115498,0.05103887812761643,0.0,0.05103887812761643,0.0,0.0,0.0,0.05103887812761643,0.05103887812761643,0.0,0.0,0.0,0.0,0.12179378707381641,0.0
légèrement,0.24332580461909548,0.0,0.0,0.0,0.5106465237236893,0.0,0.0,0.24332580461909548,0.0,0.0,0.0,0.0,0.24332580461909548,0.0,0.41198640004830167,0.24332580461909548,0.24332580461909548,0.0,0.5106465237236893,0.5106465237236893,0.5806469954775079,0.24332580461909548,0.24332580461909548,0.0,0.0,0.41198640004830167,0.24332580461909548,0.24332580461909548,0.0,0.41198640004830167,0.24332580461909548,0.24332580461909548,0.0,0.0,0.0,0.0,0.24332580461909548,0.0,0.24332580461909548,0.0,0.0,0.0,0.24332580461909548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41198640004830167,0.0,0.0,0.0,0.0,0.5106465237236893,0.24332580461909548,0.0,0.41198640004830167,0.5106465237236893,0.24332580461909548,0.24332580461909548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5106465237236893,0.0,0.0,0.0,0.0,0.0,0.0,0.24332580461909548,0.24332580461909548,0.41198640004830167,0.0,0.0,0.0,0.0,0.0,0.24332580461909548,0.0,0.0,0.24332580461909548,0.0,0.0,0.41198640004830167,0.5806469954775079
acide,0.6120741168274405,0.6120741168274405,0.0,0.0,0.0,0.291656596186185,0.49381754352434964,0.0,0.0,0.0,0.0,0.0,0.0,0.6959784908625143,0.49381754352434964,0.291656596186185,0.291656596186185,0.0,0.291656596186185,0.49381754352434964,0.6959784908625143,0.291656596186185,0.291656596186185,0.0,0.0,0.49381754352434964,0.6120741168274405,0.0,0.0,0.291656596186185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49381754352434964,0.0,0.0,0.49381754352434964,0.291656596186185,0.0,0.0,0.0,0.0,0.761059779499714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49381754352434964,0.0,0.49381754352434964,0.0,0.291656596186185,0.291656596186185,0.6959784908625143,0.0,0.0,0.0,0.0,0.0,0.49381754352434964,0.0,0.291656596186185,0.0,0.49381754352434964,0.6120741168274405,0.0,0.0,0.291656596186185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6959784908625143,0.0,0.0,0.291656596186185,0.0,0.0,0.0,0.0,0.0,0.6959784908625143,1.0814773001409694
asi,0.5122686037181945,0.0,0.30255408956755947,0.0,0.0,0.0,0.0,0.30255408956755947,0.0,0.0,0.30255408956755947,0.30255408956755947,0.30255408956755947,0.0,0.0,0.0,0.30255408956755947,0.0,0.0,0.30255408956755947,0.30255408956755947,0.30255408956755947,0.30255408956755947,0.0,0.0,0.0,0.0,0.0,0.30255408956755947,0.0,0.30255408956755947,0.30255408956755947,0.0,0.0,0.0,0.0,0.30255408956755947,0.5122686037181945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5122686037181945,0.0,0.30255408956755947,0.0,0.0,0.30255408956755947,0.5122686037181945,0.30255408956755947,0.0,0.30255408956755947,0.0,0.0,0.30255408956755947,0.0,0.30255408956755947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30255408956755947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
indonési,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8477896532867566,0.0,0.0,0.0,0.0,0.8477896532867566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oranger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6864087889888807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.266923434214773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4405059196218606,0.0,0.0,0.6864087889888807,0.0,0.0,0.0,0.0,0.0,0.6864087889888807,0.6864087889888807,0.0,0.6864087889888807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intense,0.0,0.627842802597356,0.0,0.0,0.3708140732276567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3708140732276567,0.0,0.0,0.0,0.0,0.0,0.3708140732276567,0.0,0.0,0.0,0.0,0.3708140732276567,0.0,0.0,0.0,0.3708140732276567,0.627842802597356,0.0,0.0,0.627842802597356,0.0,0.0,0.0,0.0,0.3708140732276567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3708140732276567,0.0,0.0,0.3708140732276567,0.3708140732276567,0.0,0.0,0.0,0.0,0.7781949708866367,0.0,0.0,0.0,0.0,0.0,0.0,0.627842802597356,0.0,0.0,0.3708140732276567,0.0,0.0,0.0,0.3708140732276567,0.0,0.0,0.0,0.3708140732276567,0.0,0.3708140732276567,0.3708140732276567,0.0
caractéristique,0.2862112425150871,0.16904097044914512,0.0,0.0,0.0,0.16904097044914512,0.16904097044914512,0.16904097044914512,0.3547514578729588,0.16904097044914512,0.2862112425150871,0.2862112425150871,0.16904097044914512,0.0,0.16904097044914512,0.0,0.0,0.16904097044914512,0.16904097044914512,0.0,0.0,0.3547514578729588,0.3547514578729588,0.16904097044914512,0.16904097044914512,0.16904097044914512,0.0,0.16904097044914512,0.2862112425150871,0.0,0.3547514578729588,0.16904097044914512,0.0,0.0,0.16904097044914512,0.0,0.0,0.16904097044914512,0.16904097044914512,0.16904097044914512,0.0,0.16904097044914512,0.0,0.0,0.0,0.2862112425150871,0.0,0.16904097044914512,0.16904097044914512,0.2862112425150871,0.0,0.16904097044914512,0.2862112425150871,0.0,0.2862112425150871,0.3547514578729588,0.0,0.0,0.16904097044914512,0.16904097044914512,0.16904097044914512,0.0,0.0,0.2862112425150871,0.0,0.0,0.0,0.3547514578729588,0.0,0.3547514578729588,0.16904097044914512,0.16904097044914512,0.2862112425150871,0.0,0.0,0.0,0.0,0.44110191704465174,0.0,0.0,0.16904097044914512,0.0,0.3547514578729588,0.0,0.2862112425150871,0.44110191704465174,0.0,0.0,0.3547514578729588,0.0,0.0,0.0,0.0,0.16904097044914512,0.0
poivrer,0.6194741332168916,0.0,0.0,0.0,1.048860882085996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6194741332168916,0.0,0.0,0.0,0.0,0.6194741332168916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6194741332168916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.048860882085996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
terreux,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8602258727132391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4564890110291393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gélif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1905492155426816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7031575454349761,0.0,0.0,0.0,0.0,0.0,0.0,1.1905492155426816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1905492155426816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nécessiter,0.0,0.2694794999472572,0.2694794999472572,0.0,0.0,0.0,0.0,0.0,0.2694794999472572,0.0,0.0,0.0,0.0,0.2694794999472572,0.0,0.0,0.0,0.0,0.0,0.0,0.45626845555440243,0.2694794999472572,0.0,0.0,0.2694794999472572,0.2694794999472572,0.2694794999472572,0.0,0.0,0.2694794999472572,0.45626845555440243,0.2694794999472572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2694794999472572,0.0,0.0,0.0,0.2694794999472572,0.2694794999472572,0.0,0.0,0.0,0.0,0.0,0.0,0.2694794999472572,0.0,0.0,0.0,0.0,0.2694794999472572,0.45626845555440243,0.0,0.45626845555440243,0.0,0.0,0.2694794999472572,0.2694794999472572,0.0,0.0,0.0,0.2694794999472572,0.0,0.0,0.0,0.0,0.45626845555440243,0.2694794999472572,0.2694794999472572,0.7523219457405963,0.0,0.703190023786156,0.45626845555440243,0.7523219457405963,0.0,0.0,0.703190023786156,0.2694794999472572,0.45626845555440243,0.703190023786156,0.0,0.2694794999472572,0.2694794999472572,0.0,0.0,0.0,0.0,0.7938623938569757,0.45626845555440243
température,0.0,0.0,0.0,0.0,0.4184801915184597,0.0,0.0,0.0,0.0,0.0,0.4184801915184597,0.4184801915184597,0.0,0.0,0.0,0.0,0.0,0.4184801915184597,0.0,0.4184801915184597,0.0,0.4184801915184597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7085485563896661,0.0,0.0,0.0,0.4184801915184597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4184801915184597,0.0,0.0,0.0,0.0,0.4184801915184597,0.0,0.4184801915184597,0.0,0.0,0.0,0.4184801915184597,0.0,0.4184801915184597,0.0,0.0,0.0,0.0,0.4184801915184597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4184801915184597,0.7085485563896661,0.0,0.4184801915184597,0.0,1.1682960373560298,0.0,0.4184801915184597,1.7484327670984423,0.0,0.4184801915184597,0.0,0.9986169212608724,0.0,0.9986169212608724,0.0,0.7085485563896661,0.9986169212608724,1.0919980773509521,0.0,0.7085485563896661,0.0,0.0,0.0
chaud,0.22701438405342156,0.0,0.3843687643066033,0.0,0.22701438405342156,0.0,0.3843687643066033,0.0,0.0,0.0,0.3843687643066033,0.0,0.0,0.0,0.0,0.4764151760789323,0.0,0.0,0.22701438405342156,0.3843687643066033,0.22701438405342156,0.22701438405342156,0.22701438405342156,0.22701438405342156,0.0,0.5417231445597851,0.22701438405342156,0.0,0.0,0.22701438405342156,0.22701438405342156,0.0,0.0,0.3843687643066033,0.0,0.0,0.3843687643066033,0.0,0.0,0.22701438405342156,0.22701438405342156,0.0,0.0,0.22701438405342156,0.0,0.0,0.0,0.0,0.22701438405342156,0.0,0.22701438405342156,0.3843687643066033,0.0,0.0,0.0,0.0,0.0,0.4764151760789323,0.22701438405342156,0.0,0.0,0.0,0.22701438405342156,0.22701438405342156,0.3843687643066033,0.22701438405342156,0.0,0.4764151760789323,0.0,0.0,0.0,0.0,0.3843687643066033,0.0,0.22701438405342156,0.0,0.0,0.0,0.0,0.5923799404168735,0.0,0.0,0.22701438405342156,0.0,0.0,0.4764151760789323,0.22701438405342156,0.0,0.22701438405342156,0.0,0.0,0.0,0.22701438405342156,0.0,0.0
digestif,0.22084309337849337,0.17817481719657807,0.2511167171120646,0.22084309337849337,0.22084309337849337,0.0,0.10523291728109152,0.17817481719657807,0.2511167171120646,0.17817481719657807,0.17817481719657807,0.22084309337849337,0.10523291728109152,0.10523291728109152,0.0,0.0,0.22084309337849337,0.0,0.22084309337849337,0.22084309337849337,0.10523291728109152,0.22084309337849337,0.2511167171120646,0.10523291728109152,0.2511167171120646,0.0,0.17817481719657807,0.22084309337849337,0.17817481719657807,0.22084309337849337,0.10523291728109152,0.0,0.22084309337849337,0.10523291728109152,0.2511167171120646,0.0,0.10523291728109152,0.22084309337849337,0.22084309337849337,0.17817481719657807,0.17817481719657807,0.2745987639893218,0.17817481719657807,0.10523291728109152,0.10523291728109152,0.2511167171120646,0.22084309337849337,0.17817481719657807,0.22084309337849337,0.10523291728109152,0.17817481719657807,0.0,0.22084309337849337,0.10523291728109152,0.17817481719657807,0.22084309337849337,0.2511167171120646,0.10523291728109152,0.2511167171120646,0.2511167171120646,0.2511167171120646,0.0,0.10523291728109152,0.10523291728109152,0.10523291728109152,0.2511167171120646,0.2937849932939799,0.22084309337849337,0.2511167171120646,0.2511167171120646,0.2511167171120646,0.2511167171120646,0.22084309337849337,0.22084309337849337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10523291728109152,0.0,0.0
antiseptique,0.32120790017499135,0.0,0.0,0.3981289129876978,0.32120790017499135,0.0,0.0,0.0,0.0,0.3981289129876978,0.18971056022947974,0.3981289129876978,0.0,0.0,0.3981289129876978,0.0,0.32120790017499135,0.32120790017499135,0.3981289129876978,0.32120790017499135,0.32120790017499135,0.0,0.32120790017499135,0.3981289129876978,0.0,0.0,0.0,0.0,0.18971056022947974,0.32120790017499135,0.0,0.18971056022947974,0.18971056022947974,0.18971056022947974,0.0,0.32120790017499135,0.0,0.0,0.18971056022947974,0.18971056022947974,0.18971056022947974,0.18971056022947974,0.32120790017499135,0.0,0.0,0.32120790017499135,0.3981289129876978,0.0,0.0,0.0,0.0,0.32120790017499135,0.4527052401205029,0.0,0.18971056022947974,0.32120790017499135,0.3981289129876978,0.0,0.18971056022947974,0.3981289129876978,0.3981289129876978,0.0,0.0,0.0,0.0,0.3981289129876978,0.3981289129876978,0.4527052401205029,0.4527052401205029,0.18971056022947974,0.3981289129876978,0.32120790017499135,0.32120790017499135,0.0,0.4527052401205029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tonique,0.3345344524150367,0.19758143666187478,0.0,0.0,0.0,0.19758143666187478,0.19758143666187478,0.0,0.0,0.3345344524150367,0.19758143666187478,0.0,0.0,0.3345344524150367,0.0,0.0,0.0,0.0,0.19758143666187478,0.3345344524150367,0.19758143666187478,0.19758143666187478,0.0,0.19758143666187478,0.19758143666187478,0.0,0.19758143666187478,0.19758143666187478,0.0,0.19758143666187478,0.19758143666187478,0.0,0.0,0.19758143666187478,0.0,0.19758143666187478,0.3345344524150367,0.19758143666187478,0.0,0.19758143666187478,0.19758143666187478,0.3345344524150367,0.0,0.0,0.0,0.19758143666187478,0.3345344524150367,0.0,0.19758143666187478,0.3345344524150367,0.0,0.0,0.0,0.19758143666187478,0.0,0.0,0.19758143666187478,0.0,0.3345344524150367,0.0,0.19758143666187478,0.19758143666187478,0.3345344524150367,0.19758143666187478,0.0,0.3345344524150367,0.47148746816819864,0.19758143666187478,0.3345344524150367,0.0,0.19758143666187478,0.19758143666187478,0.3345344524150367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatologique,0.2710622936958541,0.0,0.0,0.2710622936958541,0.0,0.2710622936958541,0.0,0.2710622936958541,0.0,0.2710622936958541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2710622936958541,0.0,0.0,0.2710622936958541,0.0,0.0,0.0,0.0,0.2710622936958541,0.0,0.0,0.0,0.2710622936958541,0.0,0.0,0.45894835832724723,0.0,0.0,0.0,0.2710622936958541,0.2710622936958541,0.0,0.2710622936958541,0.0,0.0,0.2710622936958541,0.0,0.0,0.0,0.0,0.0,0.0,0.2710622936958541,0.0,0.2710622936958541,0.2710622936958541,0.0,0.0,0.0,0.2710622936958541,0.2710622936958541,0.0,0.0,0.2710622936958541,0.2710622936958541,0.2710622936958541,0.0,0.2710622936958541,0.0,0.2710622936958541,0.0,0.0,0.2710622936958541,0.0,0.0,0.2710622936958541,0.2710622936958541,0.2710622936958541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
usage,0.2261366156798563,0.19887449273477156,0.16045068852278116,0.16045068852278116,0.2261366156798563,0.16045068852278116,0.094764761365706,0.094764761365706,0.2261366156798563,0.2261366156798563,0.19887449273477156,0.19887449273477156,0.094764761365706,0.094764761365706,0.19887449273477156,0.0,0.19887449273477156,0.094764761365706,0.094764761365706,0.19887449273477156,0.16045068852278116,0.094764761365706,0.16045068852278116,0.094764761365706,0.24728276107044356,0.094764761365706,0.19887449273477156,0.16045068852278116,0.094764761365706,0.19887449273477156,0.094764761365706,0.094764761365706,0.24728276107044356,0.094764761365706,0.19887449273477156,0.16045068852278116,0.0,0.094764761365706,0.094764761365706,0.094764761365706,0.27916847228003816,0.094764761365706,0.2261366156798563,0.0,0.19887449273477156,0.19887449273477156,0.16045068852278116,0.19887449273477156,0.094764761365706,0.2261366156798563,0.24728276107044356,0.19887449273477156,0.19887449273477156,0.19887449273477156,0.26456041989184664,0.2261366156798563,0.2261366156798563,0.094764761365706,0.16045068852278116,0.16045068852278116,0.16045068852278116,0.094764761365706,0.0,0.094764761365706,0.16045068852278116,0.26456041989184664,0.16045068852278116,0.094764761365706,0.094764761365706,0.26456041989184664,0.26456041989184664,0.094764761365706,0.19887449273477156,0.19887449273477156,0.24728276107044356,0.0,0.0,0.0,0.0,0.0,0.0,0.16045068852278116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094764761365706,0.0,0.0,0.27916847228003816,0.0,0.0
médical,0.15489949996187236,0.15489949996187236,0.15489949996187236,0.15489949996187236,0.0,0.15489949996187236,0.15489949996187236,0.0,0.15489949996187236,0.0,0.26226765163058957,0.26226765163058957,0.0,0.15489949996187236,0.15489949996187236,0.0,0.15489949996187236,0.15489949996187236,0.15489949996187236,0.15489949996187236,0.15489949996187236,0.0,0.0,0.15489949996187236,0.15489949996187236,0.15489949996187236,0.15489949996187236,0.15489949996187236,0.15489949996187236,0.15489949996187236,0.26226765163058957,0.15489949996187236,0.0,0.0,0.15489949996187236,0.15489949996187236,0.15489949996187236,0.15489949996187236,0.0,0.0,0.26226765163058957,0.15489949996187236,0.15489949996187236,0.0,0.15489949996187236,0.15489949996187236,0.15489949996187236,0.15489949996187236,0.15489949996187236,0.15489949996187236,0.26226765163058957,0.15489949996187236,0.0,0.15489949996187236,0.26226765163058957,0.0,0.26226765163058957,0.15489949996187236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15489949996187236,0.0,0.0,0.15489949996187236,0.0,0.26226765163058957,0.0,0.15489949996187236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15489949996187236,0.0,0.0
